transaction_id,timestamp,recipient_name,recipient_upi,amount,amount_deviation,new_beneficiary,txn_count_last_10min,receiver_unique_senders_24h,receiver_txn_velocity,previous_fraud_reports,device_changed_recently,failed_auth_attempts,unusual_transaction_hour,destination_account_age_days,is_fraud
982259cf-d917-4678-b79e-5241adf9e5c5,2026-07-29T09:22:35.501551,RewardDesk,rewarddesk@demo,8001.18,2.0049,0,0,30,0.0656,0,0,0,0,1434,0
67bc7706-c5d6-48a7-ae7c-0f67a6752092,2026-07-15T01:36:35.750768,RewardDesk,rewarddesk@demo,1442.54,1.0324,1,2,13,0.6509,0,1,1,0,378,0
7b5f252b-0442-4517-9293-39712eba7fd5,2026-06-08T09:28:35.936637,RewardDesk,rewarddesk@demo,328.93,2.5182,0,2,28,0.2341,0,0,2,0,1619,0
65aa3ab7-f07f-47fe-8673-3f909056d4e4,2026-06-08T12:58:35.316899,Neha,neha@demo,550.91,1.9636,0,1,23,0.0857,0,0,1,1,1639,0
fb0ecabc-8f47-4e70-86d9-d3492ca02a83,2026-05-18T21:52:35.719057,Neha,neha@demo,2637.61,2.5348,1,3,30,0.1257,0,0,0,0,1607,0
e89cb82c-7a00-4f65-a3f9-d9761d7db06e,2026-06-14T12:47:35.856901,Rahul,rahul@demo,5584.48,1.8423,0,2,17,0.0986,0,1,0,1,1786,0
63ec5ad0-bba0-4e41-a41d-346d6d67687f,2026-07-08T10:11:35.348922,Neha,neha@demo,888.48,3.4647,1,8,1,0.1394,0,0,1,1,1625,0
fed1066c-4c63-499f-8301-b9f5db6a6000,2026-08-21T18:55:35.851733,Neha,neha@demo,2321.79,1.7397,0,1,14,0.0897,0,0,0,0,97,0
6e1a04c2-3fed-43c8-b67a-1c886bd2f909,2026-06-04T17:41:35.459400,Neha,neha@demo,2705.79,2.635,0,2,24,0.5254,0,0,0,0,1027,0
2be807ec-b93e-46c9-ab7c-fd5646538f12,2026-06-12T03:02:35.108850,RewardDesk,rewarddesk@demo,2524.87,0.5581,1,4,25,0.2095,0,1,1,1,984,1
a894157f-5662-454e-b9d0-9e99666c4b3f,2026-06-19T01:51:34.994377,QuickCash,quickcash@demo,222.33,2.96,0,3,15,0.5301,0,0,2,0,1512,0
8a3ee316-2e96-4523-9470-21d9843b167d,2026-06-13T20:59:35.975527,RewardDesk,rewarddesk@demo,2671.26,1.8459,0,3,7,0.736,1,0,0,0,61,0
f6a49e22-e0f9-4e60-baff-6d2d240e24a8,2026-05-17T01:54:35.765914,Rahul,rahul@demo,920.13,0.8646,0,1,15,0.3615,0,0,3,0,65,0
de9d1644-2ee3-4c43-bfb6-b1e49c806664,2026-06-20T07:11:35.130183,RewardDesk,rewarddesk@demo,1845.34,3.3326,0,5,30,0.4325,0,1,0,0,2151,0
7626e50e-950c-459f-b1ea-c27c476ca98b,2026-08-22T14:03:35.740573,Rahul,rahul@demo,754.11,2.7217,0,3,29,0.1679,0,0,0,0,1674,0
13a6b814-f701-4cb6-b6dd-41455660e0b3,2026-05-18T14:02:35.793224,RewardDesk,rewarddesk@demo,6789.75,0.2535,0,2,1,0.7305,0,0,0,0,479,0
9e91b85b-b79e-4589-8663-c414200829f8,2026-09-09T18:25:35.464946,Rahul,rahul@demo,954.99,2.9177,0,1,15,0.2508,0,1,0,0,2030,0
ef70e0c2-662d-4592-80cc-86744d0a8c60,2026-08-19T20:43:35.411679,RewardDesk,rewarddesk@demo,789.12,1.1564,0,2,3,0.6791,0,0,1,0,583,0
8d1bd93c-6100-4f0b-9150-eacaefe95b81,2026-07-19T12:03:35.321154,RewardDesk,rewarddesk@demo,6446.87,3.0548,0,2,7,0.6689,0,0,0,0,315,0
52f67131-bbd7-44c8-8aee-6730413f0c5b,2026-06-14T20:04:35.391387,Rahul,rahul@demo,10064.61,0.7779,0,3,7,0.0659,1,1,0,1,2495,0
525aedf8-2b51-4c26-ba9e-fb9c130b8a80,2026-07-16T02:58:35.297601,Neha,neha@demo,8334.55,3.215,0,3,47,0.3296,2,0,1,0,2032,0
26c1dc84-74d2-45b1-80d3-fb936a8641ff,2026-06-23T22:53:35.380688,Rahul,rahul@demo,600.08,3.212,0,1,22,0.2824,0,0,0,0,1693,0
274ef58f-1a72-4110-aaba-2572f4d984f1,2026-09-09T12:02:35.699169,Neha,neha@demo,5503.3,0.6863,0,0,39,0.0857,0,0,0,0,2370,0
f440b7dd-1584-41d5-9dac-cb2d4786fa4c,2026-07-22T16:31:35.494034,Rahul,rahul@demo,1148.81,1.4694,1,1,24,0.5774,0,0,1,0,820,0
37a9d102-ba5f-4840-aef6-0e15ea0f52c8,2026-09-11T20:27:35.850570,Neha,neha@demo,861.71,0.9189,0,5,1,0.6752,0,0,0,0,1392,0
b61102b1-aaeb-4403-8022-4623f260b253,2026-06-15T21:18:35.704458,Neha,neha@demo,2890.38,1.9879,0,2,18,0.4904,0,0,0,0,1572,0
a6f98b7d-05a9-4574-9496-a05935de9f73,2026-09-11T20:44:34.979692,Rahul,rahul@demo,10614.75,2.8745,1,1,15,0.2912,0,0,0,0,1504,0
5213e876-3561-450e-9c1c-47993fe6ceca,2026-05-31T04:53:35.561064,Neha,neha@demo,1865.56,1.2344,0,2,21,0.3249,0,0,1,0,278,0
cf170e28-7112-46e2-b0f9-6575d7468e58,2026-06-22T18:11:35.875458,Neha,neha@demo,589.76,1.997,0,1,20,0.2652,0,1,0,0,1399,0
cff70a1b-2281-4ab2-ae21-28897474c0ed,2026-08-27T21:41:35.888404,RewardDesk,rewarddesk@demo,2337.61,0.7077,0,1,22,0.3926,0,0,0,0,1845,0
ac110353-5c5d-4cb6-af03-d77951f43c5a,2026-06-27T07:47:35.260461,Rahul,rahul@demo,675.42,0.5923,0,1,32,0.6473,0,0,0,0,702,0
5011abd2-51b7-46f5-96ef-befbc29720a1,2026-06-19T14:12:35.951360,Neha,neha@demo,848.41,0.561,0,1,26,0.4722,0,1,1,0,465,0
29eae9f1-31ec-40cc-bf99-ea9e71a1a252,2026-08-09T12:19:35.910306,RewardDesk,rewarddesk@demo,1271.84,2.7083,0,1,2,0.064,0,0,1,1,199,0
5adbfd4d-6d18-4c7b-a788-7ba98013fb06,2026-07-21T20:35:35.001073,Neha,neha@demo,3334.95,0.4151,1,2,35,0.7385,0,0,0,0,136,0
391809c2-b911-40a4-9fa6-c593f928f668,2026-07-29T14:28:35.711025,Rahul,rahul@demo,1173.76,3.1264,0,0,22,0.6575,0,0,0,0,2238,0
a0ebdcbc-ad9b-44fe-9d91-79bd719e4000,2026-08-06T21:46:35.960251,Neha,neha@demo,3073.43,1.7575,0,0,28,0.1055,0,0,2,0,270,0
fb18739d-264b-449b-84d2-69baadac89da,2026-06-06T21:06:35.367629,Neha,neha@demo,3403.67,1.5464,0,2,20,0.4278,0,0,1,0,181,0
4bde1df7-f47c-419d-86ba-71cdc511a86c,2026-08-25T13:46:35.393467,QuickCash,quickcash@demo,1099.03,1.5345,1,4,23,0.3055,0,0,0,0,109,0
7307d4df-8c3c-4ed7-8c69-a6d9feb8ae61,2026-07-01T09:02:35.570485,Neha,neha@demo,336.22,0.6762,0,0,41,0.7077,0,1,0,0,2249,0
57ec57bf-8967-425b-b09a-5cd59bbb9b59,2026-07-29T14:34:35.242691,Neha,neha@demo,7183.79,1.223,0,0,2,0.4136,0,0,0,0,604,0
82945ef9-76a4-49fc-9b01-3ad37eb87867,2026-08-15T17:37:35.111188,Neha,neha@demo,6124.86,0.3608,0,3,34,0.3646,0,0,0,0,1638,0
58a9c188-fca3-45a3-a0f8-281b2bbad4d6,2026-06-05T05:38:35.552209,QuickCash,quickcash@demo,762.71,3.1888,1,1,29,0.5996,0,0,0,0,1003,0
19d6d758-d86e-4bdb-8b92-6035c91d5eeb,2026-08-01T01:48:35.979835,Neha,neha@demo,1692.8,0.332,0,3,26,0.2675,0,0,1,0,2049,0
ffc353be-8766-466e-bfa9-3d30ea790566,2026-06-23T03:53:35.278083,QuickCash,quickcash@demo,634.89,0.2504,0,2,10,0.2291,0,0,0,0,242,0
2be7eb80-900d-4d18-ba19-2fa905d1e8ca,2026-07-31T18:29:35.552676,Neha,neha@demo,1711.38,0.414,0,4,13,0.6269,1,0,1,1,769,1
485ce70a-d81d-4529-9a7e-511b73c7965f,2026-07-16T12:53:35.698302,Rahul,rahul@demo,1588.34,1.2827,1,2,11,0.5827,0,0,0,0,1123,0
0c5dcb6f-c5b6-4348-9918-6c5003a9fc69,2026-09-04T03:11:35.652529,QuickCash,quickcash@demo,487.31,0.5869,0,5,20,0.7323,0,0,0,0,283,0
a867baf7-cfbf-47e1-b8c0-2f162456e0ec,2026-05-24T09:40:35.650243,Rahul,rahul@demo,705.3,0.51,0,1,1,0.4605,0,0,0,0,740,0
9809de5d-20ca-4176-99a7-37bd9ba75edf,2026-06-12T22:42:35.456062,Neha,neha@demo,4787.02,2.6501,0,2,3,0.1146,2,0,0,0,852,0
7eff3b5b-0103-4103-b0c2-334a50f5ab6f,2026-07-10T03:40:35.083779,Rahul,rahul@demo,5371.66,0.2498,0,0,7,0.1182,0,0,0,0,830,0
2b025581-2cc8-44ae-b656-6ee42068aa3d,2026-07-04T01:40:35.789462,Neha,neha@demo,1727.26,1.6559,0,1,34,0.1954,0,1,0,0,607,0
e45e2008-1295-461c-a03e-a48f9edffe20,2026-08-15T04:32:35.590019,Neha,neha@demo,2832.2,4.9038,1,0,68,0.9964,0,1,2,0,397,1
32b6c5ad-b239-4302-a3e8-82b84fba1527,2026-09-12T07:38:35.942063,Neha,neha@demo,4245.76,1.4651,0,1,28,0.3638,1,0,0,0,2423,0
f7519e59-62c0-4708-8086-8b246f3d8f14,2026-09-02T14:40:35.961864,Neha,neha@demo,1227.22,0.3431,1,0,10,0.4954,0,1,0,0,1433,0
fe64f5ba-3977-4d77-bbfc-5ea5ed3af9b3,2026-06-10T18:28:35.123961,QuickCash,quickcash@demo,2107.48,2.7869,0,1,7,0.6981,0,0,0,1,900,0
34feedcc-bc5f-4787-9f97-7b2b9db87767,2026-08-20T23:24:35.551654,Neha,neha@demo,377.47,2.7094,0,1,25,0.5993,0,0,0,0,1514,0
bd7c4118-3907-40fe-addb-456f3a0a4652,2026-08-07T17:00:35.251124,RewardDesk,rewarddesk@demo,1260.41,1.3954,0,0,28,0.1808,0,0,0,0,601,0
582a0a3b-b303-4d27-ba28-1acf4226c464,2026-06-12T20:40:35.941504,QuickCash,quickcash@demo,1569.82,2.3725,1,1,33,0.6419,0,0,0,0,729,0
432fbbf9-b27f-4205-ad74-f3314513cd6f,2026-07-23T20:11:35.040102,QuickCash,quickcash@demo,1301.13,2.5297,0,0,10,0.6344,0,0,2,0,579,0
da0840c0-13ca-4b55-8dbd-2eb504e025ca,2026-09-01T09:03:35.490230,Neha,neha@demo,1356.3,1.4989,1,1,17,0.2066,0,1,0,0,1821,0
369b70ac-344f-4e6a-bc3b-1957c833662d,2026-06-19T20:54:35.768653,RewardDesk,rewarddesk@demo,1989.38,0.4602,1,6,41,1.0,1,0,1,0,373,1
2b506a67-b211-48f2-b090-a852285fd94e,2026-05-20T11:52:35.425785,Neha,neha@demo,1932.04,2.6655,0,1,4,0.2697,0,0,3,0,2479,0
d4d08ae1-6189-4759-91ba-a98085afd184,2026-08-22T18:04:35.793040,Neha,neha@demo,2195.97,3.1312,0,1,9,0.4384,3,0,0,0,2082,0
4b23b788-cff5-49ef-8901-884be6330335,2026-06-15T14:33:35.910823,QuickCash,quickcash@demo,2951.28,4.5333,0,1,19,0.4892,0,1,0,1,355,1
c3eabd17-d39a-45ab-b665-ad81f7872aa4,2026-07-06T23:35:35.355103,Rahul,rahul@demo,2393.3,0.512,0,2,3,0.4367,0,0,0,1,1154,0
603473d6-a273-4d06-8909-df4227fb722e,2026-06-07T14:21:35.720597,QuickCash,quickcash@demo,1697.94,4.4965,1,1,54,0.5156,1,0,1,0,265,1
9f44117c-5f89-49a8-9936-fd00c1888b97,2026-09-11T21:13:35.777018,QuickCash,quickcash@demo,1342.67,2.7858,0,0,13,0.5418,0,0,0,1,578,0
c353e961-36f0-46d0-b700-8784e7eaae58,2026-06-27T18:03:35.686336,RewardDesk,rewarddesk@demo,791.44,0.3817,0,1,24,0.4161,0,0,0,0,1843,0
64e223d3-abb7-4660-89c0-ee2665a73cb0,2026-07-08T07:55:35.920232,RewardDesk,rewarddesk@demo,2146.19,2.5599,0,2,21,0.6529,0,1,0,1,139,0
6f6de95e-a0f7-46a1-984a-52ea1fea8949,2026-05-24T22:40:35.577711,Rahul,rahul@demo,3278.97,3.2364,0,1,27,0.4457,0,1,0,0,1034,0
78e8b28c-8c77-44f9-af6c-2c3ae0ea20dc,2026-06-04T07:49:35.715444,QuickCash,quickcash@demo,2219.53,2.2431,0,1,33,0.4354,0,0,1,1,29,0
a411f51f-0708-4596-a898-fbd91956a4a6,2026-09-08T00:39:35.784931,Rahul,rahul@demo,2660.27,2.04,1,1,12,0.5826,0,0,0,0,1827,0
95cd4739-dcb4-4196-beb8-0f4ca267f246,2026-06-21T05:49:35.965462,Rahul,rahul@demo,1569.92,0.9445,0,0,15,0.1782,1,1,0,0,2293,0
1bf44f76-0792-4d36-8752-f569076ff80f,2026-09-01T19:55:35.949603,Neha,neha@demo,1799.17,4.5831,1,1,58,0.5052,1,0,0,0,1017,1
9f93e7ee-ba09-4a46-abb9-328b5f26cd42,2026-06-13T06:46:35.359734,Rahul,rahul@demo,3095.41,0.4981,0,1,30,0.437,0,0,1,0,1125,0
84f2f76f-c5bf-4412-a944-19aaeee15916,2026-09-10T15:58:35.348220,QuickCash,quickcash@demo,2761.63,3.1893,0,3,7,0.6089,0,1,0,0,252,0
f2e53e6f-5b04-4e93-b94d-8e6b3080981e,2026-05-19T13:11:35.294135,Neha,neha@demo,1145.07,1.7243,0,3,20,0.5102,0,0,0,0,2449,0
005dd1fb-bbe9-45fb-9d0b-683b372f6b76,2026-06-24T05:02:35.656155,QuickCash,quickcash@demo,4410.54,3.3263,1,1,8,0.537,0,0,0,0,1763,0
3854668f-8496-491c-bcd3-d18014640d61,2026-07-24T15:03:34.964636,RewardDesk,rewarddesk@demo,1303.83,2.0846,0,5,13,0.3889,0,0,0,0,1058,0
080377ab-14f4-4adb-875d-1701d3ab0528,2026-06-03T12:05:35.808175,QuickCash,quickcash@demo,2276.85,3.4158,0,0,17,0.1208,0,0,0,0,2016,0
921c82c1-55c2-4900-9cb0-bd79c9b78508,2026-09-01T04:39:35.988288,QuickCash,quickcash@demo,2648.76,0.5169,0,0,25,0.7412,0,0,0,0,299,0
3f7b93b7-f0d7-4ebd-b438-8727076bcdb4,2026-05-25T08:10:34.948441,Neha,neha@demo,1309.86,3.0603,0,3,12,0.5811,0,0,1,1,571,0
1333750e-5ead-4e3c-bdd7-7bc1dc465701,2026-06-07T17:43:35.072843,Rahul,rahul@demo,766.52,1.7895,1,4,21,0.4009,0,0,1,0,20,0
2c05f6b9-3d26-40d3-ba3c-e8f7b0178f92,2026-08-18T05:12:35.756833,Rahul,rahul@demo,4165.43,1.1492,0,2,28,0.4698,0,0,0,0,1391,0
8880d6f2-c475-4732-9813-29b2d3dac2db,2026-07-19T01:56:35.880496,RewardDesk,rewarddesk@demo,674.68,2.8935,0,1,17,0.7384,0,0,0,0,1169,0
53957aa2-dd52-4bf9-bb4c-3f1de6287990,2026-06-02T13:25:35.498716,Neha,neha@demo,732.42,0.4094,0,4,4,0.6225,0,1,0,1,2134,0
2a4a0cb9-b91e-4dfa-930b-8ca8a20eaa11,2026-06-21T16:21:35.554384,RewardDesk,rewarddesk@demo,1487.83,1.4919,0,2,26,0.4602,0,0,0,0,384,0
91569b20-86a8-49f0-8747-fc6b8cef97d4,2026-06-29T03:21:35.781724,Rahul,rahul@demo,2940.95,1.2845,0,2,9,0.5027,0,0,2,0,749,0
5ac4165d-aa98-449b-b88e-44b39a7d673a,2026-08-12T08:20:35.506885,Neha,neha@demo,1961.22,2.5274,0,3,10,0.519,1,0,0,0,421,0
69cb1dec-e742-4999-95e1-7ee5d72b523d,2026-08-22T13:06:35.210766,Neha,neha@demo,4090.72,2.1987,1,5,42,0.2192,0,0,0,0,423,0
2efade43-4bf7-4e1d-aefd-f7fdd281be33,2026-06-18T07:33:35.786163,Rahul,rahul@demo,705.51,2.8792,0,1,33,0.1642,0,0,1,0,2191,0
4d2b5de2-60d2-42de-b48f-e8b064bcfc5e,2026-06-07T10:27:35.191114,RewardDesk,rewarddesk@demo,395.44,2.3935,0,1,24,0.6918,2,1,0,0,1661,0
801b55ec-c4ee-4c0c-94a2-e72ea66aec03,2026-08-17T20:08:35.321092,QuickCash,quickcash@demo,1820.24,1.8064,0,2,33,0.469,0,0,0,1,1633,0
4d641d3a-ba00-4a80-be68-06a690497199,2026-06-06T13:49:35.594214,RewardDesk,rewarddesk@demo,10974.47,1.7612,0,1,13,0.4762,0,0,0,0,1528,0
bf31f19a-b0dc-4977-9694-9d5e8cdee64d,2026-06-11T02:57:35.807131,Neha,neha@demo,1393.03,3.1321,0,0,31,0.2396,0,0,0,0,295,0
f5340739-682e-44e9-b344-71cfdd17429f,2026-08-21T12:36:35.409468,RewardDesk,rewarddesk@demo,692.83,1.0023,1,0,20,0.4795,0,0,1,0,885,0
79334636-e210-42b9-8803-81133c57448a,2026-07-20T08:34:35.886004,Rahul,rahul@demo,1523.86,0.8917,0,5,17,0.6243,0,0,0,0,815,0
0abde711-5540-492c-94bc-b935f88f9e60,2026-06-23T08:40:35.834293,Rahul,rahul@demo,512.29,0.5987,0,2,7,0.2377,1,0,0,0,2480,0
adae1b68-1c2c-4e43-954d-63760678d92f,2026-06-14T10:06:35.583296,Neha,neha@demo,4290.08,0.7244,1,1,27,0.4682,0,0,0,0,557,0
439c2c21-c588-49e9-b2a6-a9fdc660cae5,2026-08-13T23:08:35.257215,Rahul,rahul@demo,5932.16,2.3746,1,1,18,0.1104,0,0,0,0,2410,0
edb34ba5-ecd4-40f3-82a1-2a8041f7859c,2026-07-11T05:55:35.852757,RewardDesk,rewarddesk@demo,2279.19,1.5229,0,1,28,0.5067,0,1,0,0,764,0
6ae377f0-a508-460c-a4c8-c24a5075aa46,2026-07-10T11:31:35.523921,QuickCash,quickcash@demo,2150.93,1.7337,0,0,17,0.6945,0,0,1,0,37,0
f0a89cff-6e73-40fa-bdb5-5b75f4152912,2026-06-18T21:08:34.943451,QuickCash,quickcash@demo,775.85,2.5682,0,3,10,0.6098,0,0,1,0,110,0
a46a90dd-2f39-4f61-81c5-b399883a436b,2026-07-18T10:48:35.462692,Rahul,rahul@demo,792.11,3.1855,0,3,44,0.3306,0,0,0,0,2403,0
a2990347-998f-42c6-9957-387bdfbd92a1,2026-07-01T14:34:35.114808,QuickCash,quickcash@demo,511.59,2.717,0,1,16,0.1577,0,0,0,0,2134,0
c69fc68e-3be0-45f8-bbf4-9b6a3621563c,2026-06-10T14:38:35.824336,RewardDesk,rewarddesk@demo,2312.92,0.4775,0,2,7,0.567,0,0,0,0,2292,0
f3a3100a-2781-4442-b879-70c2974c3078,2026-08-17T08:14:35.985436,QuickCash,quickcash@demo,2579.08,1.4832,0,0,21,0.3228,1,0,0,1,182,0
bc310d43-a0a6-4a22-bd29-696c4b80d2f7,2026-07-09T21:19:35.955739,Neha,neha@demo,522.64,2.3186,0,2,18,0.1862,0,0,1,1,228,0
35301088-4fa2-4bcd-8500-5f1be93183fc,2026-07-18T02:45:35.827616,RewardDesk,rewarddesk@demo,635.37,1.0993,0,0,3,0.2246,0,0,0,0,574,0
b54659ac-de86-410c-88af-3c2efc8a9f6d,2026-08-23T00:27:35.486892,RewardDesk,rewarddesk@demo,2095.27,2.9954,1,0,30,0.4647,0,0,2,0,1676,0
5f3aa933-c44a-4f4b-a16e-73cfef5fdb68,2026-09-05T09:26:35.578817,RewardDesk,rewarddesk@demo,1004.93,2.9758,1,0,1,0.5837,0,0,0,0,1398,0
1113b28c-0e0d-4143-acb5-289c0bc49759,2026-06-05T22:39:35.117331,QuickCash,quickcash@demo,3052.8,1.3377,0,1,6,0.6332,0,0,0,0,1056,0
8a10b7fd-2832-4401-81d7-f3c36e7dec4d,2026-07-11T04:55:35.526453,RewardDesk,rewarddesk@demo,895.41,3.1175,0,3,6,0.6708,0,1,0,1,15,0
7d31b6db-1591-4807-be01-a0571c58f786,2026-06-10T22:54:35.255428,Neha,neha@demo,2999.8,2.3353,0,2,21,0.1974,0,0,0,0,263,0
d7df4ae1-b00f-46f4-a6a5-34e9d9efe485,2026-07-27T00:40:35.804645,Rahul,rahul@demo,4255.62,0.2846,0,2,18,0.5623,0,1,0,0,1797,0
c2a88e58-5155-4db1-b709-f6efc2e330bc,2026-05-30T19:15:35.467824,RewardDesk,rewarddesk@demo,374.85,2.5137,0,0,31,0.0864,0,0,0,0,718,0
87203fef-4b16-4242-b5d3-d3117d20b853,2026-08-10T20:36:35.600028,RewardDesk,rewarddesk@demo,2271.77,1.0594,0,2,5,0.1231,0,0,0,0,97,0
7a0c0aaf-48f4-4bac-bb1d-2c43372a08be,2026-05-23T23:39:35.941751,Rahul,rahul@demo,6321.44,3.1979,0,0,9,0.0726,0,1,2,0,685,0
e8948655-f11f-4389-859e-d728f5f4a0f0,2026-06-22T02:00:35.227526,Rahul,rahul@demo,2443.99,2.5875,0,0,22,0.3625,0,0,1,0,1371,0
69b34785-1e61-4f4a-98fe-1779a0a4cd5e,2026-07-28T15:25:35.859707,Neha,neha@demo,379.01,0.5525,0,1,14,0.2194,0,0,3,0,1558,0
d1686744-d9d1-420d-beaf-745ee892a5b1,2026-09-12T08:06:35.411988,Neha,neha@demo,678.73,1.3698,0,2,3,0.2384,0,0,0,0,1712,0
e318e625-5e76-4d65-bc6e-c194c84b725e,2026-08-27T06:24:35.555401,RewardDesk,rewarddesk@demo,2964.13,0.8196,0,2,29,0.2677,0,0,0,0,2016,0
bed02985-07c2-4cf0-9e31-6c9be5ad5aa1,2026-07-16T05:00:34.967198,QuickCash,quickcash@demo,666.16,2.1148,1,1,16,0.5901,1,1,0,0,2412,0
906cae0f-c6e5-4135-a318-5c402b22289c,2026-08-29T04:31:35.184487,RewardDesk,rewarddesk@demo,1299.03,1.9187,0,2,25,0.7342,0,0,0,0,1002,0
ca7f02ed-76bc-42df-84cc-a2b661519315,2026-09-01T18:52:34.939335,RewardDesk,rewarddesk@demo,504.15,2.6553,0,0,23,0.3498,0,0,2,0,1139,0
889f7f0c-34f4-45da-8b5a-ec0fa76d3d0d,2026-07-03T04:13:35.273025,Rahul,rahul@demo,1331.4,2.2613,0,3,27,0.2378,0,0,0,0,1866,0
56a7af94-2131-4d64-9f89-e0a9cc9f2d1b,2026-06-16T09:38:35.144749,RewardDesk,rewarddesk@demo,1108.76,3.076,1,1,9,0.6008,0,0,0,0,1873,0
4a81f7b6-78fd-4a14-a4a2-ba9bfaae29c3,2026-08-03T05:12:35.949949,Neha,neha@demo,3814.82,4.2493,1,9,23,0.837,1,1,2,1,1009,1
c8ac9c93-43f9-464e-b287-3c0804a9d669,2026-09-06T21:21:35.405627,RewardDesk,rewarddesk@demo,2434.36,2.2794,1,1,3,0.3758,0,0,0,0,623,0
6d69e770-7ab7-4b8c-bc5f-302268ca90a8,2026-06-25T02:48:35.820155,Neha,neha@demo,6400.41,1.9082,0,1,5,0.5995,0,0,0,0,851,0
d17f9e1b-4568-4f72-a88a-55306a531fdb,2026-05-26T14:58:35.214545,QuickCash,quickcash@demo,2166.53,3.0872,0,1,12,0.4159,0,0,0,0,6,0
2eb983eb-b256-4160-b1d6-8730f143db5c,2026-08-26T07:07:35.635615,Neha,neha@demo,1348.71,2.6602,0,3,17,0.284,0,0,0,1,143,0
a7d257f7-cbfa-4776-aa7f-ea2f10e3e843,2026-05-14T21:39:35.846023,RewardDesk,rewarddesk@demo,1340.81,2.2607,1,0,26,0.1403,0,0,0,0,1924,0
918cff7d-2c6a-4789-a538-9e205000615d,2026-05-27T21:21:35.483666,Neha,neha@demo,6840.54,2.4986,1,1,40,0.2658,0,1,1,0,1019,0
65068820-f0ab-4b7a-9efb-388cedce52ca,2026-08-29T10:37:35.314496,Rahul,rahul@demo,2487.27,0.2782,1,3,31,0.4403,0,1,1,0,1458,0
6d360989-1cf8-44b8-9fb6-1f88861ee4c1,2026-07-06T05:33:34.986400,Neha,neha@demo,1187.62,1.4089,0,1,29,0.6922,0,0,0,0,2418,0
e8d1b2ba-724e-4a1b-8e21-170e2eb61947,2026-08-29T17:30:35.802285,RewardDesk,rewarddesk@demo,216.94,3.1479,1,3,55,0.2036,0,0,1,1,1766,0
1bb95bfc-4c8f-475e-a24c-a31f2447acdf,2026-08-07T02:08:35.927603,RewardDesk,rewarddesk@demo,988.45,3.4269,0,2,18,0.5902,0,0,0,0,678,0
000a0e95-6ba6-4ef9-872f-d5c5c96e7dbd,2026-05-21T23:45:35.562381,RewardDesk,rewarddesk@demo,1778.44,1.5943,0,1,10,0.1328,0,0,0,0,1005,0
15d21d15-0e2d-42c1-8864-2940c59ef11f,2026-06-09T06:41:35.383627,Rahul,rahul@demo,1327.47,0.201,0,1,28,0.075,0,0,2,0,2312,0
63690872-6606-44c2-b5ee-acfa170a1b65,2026-07-07T01:18:35.719921,Rahul,rahul@demo,4998.48,3.9316,1,6,35,0.1566,2,1,2,1,303,1
262bd10a-5f5c-4733-a2a1-a2a584d16230,2026-08-29T08:12:35.516864,QuickCash,quickcash@demo,3812.17,1.967,1,1,27,0.5545,0,0,0,0,1565,0
1156783c-b7ad-4a3e-95ae-aba00db24e19,2026-06-27T05:04:35.387562,Rahul,rahul@demo,1389.98,1.1089,1,2,16,0.5014,0,0,0,0,2467,0
28650c65-5963-46b5-8dfd-1d63db1cb54b,2026-06-25T07:34:35.122547,RewardDesk,rewarddesk@demo,2976.95,0.2315,0,2,23,0.5616,0,0,0,0,383,0
a5d65abb-1e95-4752-b11d-5f97b80db651,2026-07-06T02:03:35.397544,RewardDesk,rewarddesk@demo,1552.01,0.5229,0,0,5,0.222,0,1,0,1,1005,0
e4c6312e-1cd7-46aa-a77b-1c2b12d5ce04,2026-06-16T05:09:35.311803,RewardDesk,rewarddesk@demo,6246.03,5.511,1,6,44,0.642,2,0,2,0,936,1
5ea9438b-4d3d-4f45-b0c3-8297cb752353,2026-07-17T20:08:35.712430,RewardDesk,rewarddesk@demo,1963.35,2.8831,0,3,25,0.4677,0,0,0,0,301,0
18e5e654-b585-4b5f-9604-9d405f07ceb1,2026-08-01T02:24:35.937755,Neha,neha@demo,1182.01,1.1259,0,0,19,0.1858,0,0,0,0,818,0
2c7d3a2e-5d6a-41cf-be16-4d15709fb1a8,2026-06-27T04:49:35.298187,Neha,neha@demo,663.66,0.7056,0,1,19,0.6399,0,0,1,0,36,0
e47db740-6798-4b45-a3eb-57d63dc2b3d3,2026-08-03T22:19:35.754042,RewardDesk,rewarddesk@demo,1973.68,3.2249,0,3,19,0.4101,0,0,0,0,1700,0
84149155-70a4-4cad-ac62-e0f8fb876f2b,2026-05-14T19:01:35.557705,Rahul,rahul@demo,3322.95,3.2357,0,5,12,0.4905,0,0,0,0,66,0
9650415a-03f0-477a-b6a7-ee248b8f4da2,2026-08-29T17:21:34.949458,Rahul,rahul@demo,143.79,3.3104,0,3,1,0.2669,0,0,0,0,1933,0
db3d070a-ff5a-4b02-963d-60b2c76194f7,2026-09-11T08:30:35.922339,QuickCash,quickcash@demo,6043.5,1.6241,0,1,6,0.1564,0,0,1,0,328,0
19a8b307-e6c9-445f-b198-f6a6635c5c1e,2026-09-05T16:35:35.939691,Neha,neha@demo,2449.18,2.7645,0,1,3,0.7092,0,0,1,1,1411,0
d5eb1c37-f0e5-4407-9bfb-e56643cefe44,2026-08-01T12:14:35.970866,QuickCash,quickcash@demo,2430.12,0.7982,0,3,18,0.6252,0,1,0,1,618,0
